"s","title","subtitle","callret-3","linkedEntity","label"
"http://lod.b3kat.de/title/BV021805201","Apokalypsis","zehn lithographisch vervielfältigte Federzeichnungen, nachgebildet den am Ende Okt. d. J. aus der Felix'schen Sammlung, in die des Germanischen Museums zu Nürnberg übergegangenen Originalen ...","Art apocalyptique ","http://d-nb.info/gnd/4040795-0","Museum"
"http://lod.b3kat.de/title/BV021805201","Apokalypsis","zehn lithographisch vervielfältigte Federzeichnungen, nachgebildet den am Ende Okt. d. J. aus der Felix'schen Sammlung, in die des Germanischen Museums zu Nürnberg übergegangenen Originalen ...","Art apocalyptique ","http://aims.fao.org/aos/agrovoc/c_25285",
"http://lod.b3kat.de/title/BV021798488","Ueber monumentale Malerei","Vortrag, gehalten zu Köln in der Wolkenburg am 16. März 1876","Painting ","http://lod.gesis.org/thesoz/concept/10036193","Gehalt"
"http://lod.b3kat.de/title/BV021798488","Ueber monumentale Malerei","Vortrag, gehalten zu Köln in der Wolkenburg am 16. März 1876","Painting ","http://zbw.eu/stw/descriptor/11322-2","Lohn"
"http://lod.b3kat.de/title/BV021798488","Ueber monumentale Malerei","Vortrag, gehalten zu Köln in der Wolkenburg am 16. März 1876","Painting ","http://zbw.eu/stw/descriptor/11322-2","Wages"
"http://lod.b3kat.de/title/BV021798488","Ueber monumentale Malerei","Vortrag, gehalten zu Köln in der Wolkenburg am 16. März 1876","Painting ","http://zbw.eu/stw/descriptor/11320-6",
"http://lod.b3kat.de/title/BV021798488","Ueber monumentale Malerei","Vortrag, gehalten zu Köln in der Wolkenburg am 16. März 1876","Painting ","http://vocabulary.wolterskluwer.de/arbeitsrecht/10794",
"http://lod.b3kat.de/title/BV021798280","Reiseimpressionen Litauen, Lettland, Estland","Studienreise mit dem Martin-Luther-Bund in das Baltikum im Juni 2005","Reisebericht ","http://lod.gesis.org/thesoz/concept/10037610","Baltikum"
"http://lod.b3kat.de/title/BV021798280","Reiseimpressionen Litauen, Lettland, Estland","Studienreise mit dem Martin-Luther-Bund in das Baltikum im Juni 2005","Reisebericht ","http://lod.gesis.org/thesoz/concept/10039967","Bund"
"http://lod.b3kat.de/title/BV021798280","Reiseimpressionen Litauen, Lettland, Estland","Studienreise mit dem Martin-Luther-Bund in das Baltikum im Juni 2005","Reisebericht ","http://zbw.eu/stw/descriptor/19083-3","Nordosteuropa"
"http://lod.b3kat.de/title/BV021798280","Reiseimpressionen Litauen, Lettland, Estland","Studienreise mit dem Martin-Luther-Bund in das Baltikum im Juni 2005","Reisebericht ","http://zbw.eu/stw/descriptor/19083-3","Northeast Europe"
"http://lod.b3kat.de/title/BV021798280","Reiseimpressionen Litauen, Lettland, Estland","Studienreise mit dem Martin-Luther-Bund in das Baltikum im Juni 2005","Baltikum ","http://lod.gesis.org/thesoz/concept/10037610","Baltikum"
"http://lod.b3kat.de/title/BV021798280","Reiseimpressionen Litauen, Lettland, Estland","Studienreise mit dem Martin-Luther-Bund in das Baltikum im Juni 2005","Baltikum ","http://lod.gesis.org/thesoz/concept/10039967","Bund"
"http://lod.b3kat.de/title/BV021798280","Reiseimpressionen Litauen, Lettland, Estland","Studienreise mit dem Martin-Luther-Bund in das Baltikum im Juni 2005","Baltikum ","http://zbw.eu/stw/descriptor/19083-3","Nordosteuropa"
"http://lod.b3kat.de/title/BV021798280","Reiseimpressionen Litauen, Lettland, Estland","Studienreise mit dem Martin-Luther-Bund in das Baltikum im Juni 2005","Baltikum ","http://zbw.eu/stw/descriptor/19083-3","Northeast Europe"
"http://lod.b3kat.de/title/BV021798189","Eine Christliche Predigt, Vom Gebet, Uber das Evangelium am Sontage Vocem Jucunditatis, Johannis am 16. Capitel","Gehalten in der Schloßkirchen zu Wittenberg, Vor der Durchleuchtigsten, Hochgebornen Churfürstlichen Wittwen, und Jungen Herrschafft zu Sachsen, auch anderen vortrefflichen Personen mehr, in grosser versamblung, den 18. May, Anno M.DCI.","Predigt ","http://lod.gesis.org/thesoz/concept/10036193","Gehalt"
"http://lod.b3kat.de/title/BV021798189","Eine Christliche Predigt, Vom Gebet, Uber das Evangelium am Sontage Vocem Jucunditatis, Johannis am 16. Capitel","Gehalten in der Schloßkirchen zu Wittenberg, Vor der Durchleuchtigsten, Hochgebornen Churfürstlichen Wittwen, und Jungen Herrschafft zu Sachsen, auch anderen vortrefflichen Personen mehr, in grosser versamblung, den 18. May, Anno M.DCI.","Predigt ","http://lod.gesis.org/thesoz/concept/10040103","Sachsen"
"http://lod.b3kat.de/title/BV021798189","Eine Christliche Predigt, Vom Gebet, Uber das Evangelium am Sontage Vocem Jucunditatis, Johannis am 16. Capitel","Gehalten in der Schloßkirchen zu Wittenberg, Vor der Durchleuchtigsten, Hochgebornen Churfürstlichen Wittwen, und Jungen Herrschafft zu Sachsen, auch anderen vortrefflichen Personen mehr, in grosser versamblung, den 18. May, Anno M.DCI.","Predigt ","http://lod.gesis.org/thesoz/concept/10048385","Junge"
"http://lod.b3kat.de/title/BV021798189","Eine Christliche Predigt, Vom Gebet, Uber das Evangelium am Sontage Vocem Jucunditatis, Johannis am 16. Capitel","Gehalten in der Schloßkirchen zu Wittenberg, Vor der Durchleuchtigsten, Hochgebornen Churfürstlichen Wittwen, und Jungen Herrschafft zu Sachsen, auch anderen vortrefflichen Personen mehr, in grosser versamblung, den 18. May, Anno M.DCI.","Predigt ","http://lod.gesis.org/thesoz/concept/10039869","Mensch"
"http://lod.b3kat.de/title/BV021798189","Eine Christliche Predigt, Vom Gebet, Uber das Evangelium am Sontage Vocem Jucunditatis, Johannis am 16. Capitel","Gehalten in der Schloßkirchen zu Wittenberg, Vor der Durchleuchtigsten, Hochgebornen Churfürstlichen Wittwen, und Jungen Herrschafft zu Sachsen, auch anderen vortrefflichen Personen mehr, in grosser versamblung, den 18. May, Anno M.DCI.","Predigt ","http://lod.gesis.org/thesoz/concept/10055112","Predigt"
"http://lod.b3kat.de/title/BV021798189","Eine Christliche Predigt, Vom Gebet, Uber das Evangelium am Sontage Vocem Jucunditatis, Johannis am 16. Capitel","Gehalten in der Schloßkirchen zu Wittenberg, Vor der Durchleuchtigsten, Hochgebornen Churfürstlichen Wittwen, und Jungen Herrschafft zu Sachsen, auch anderen vortrefflichen Personen mehr, in grosser versamblung, den 18. May, Anno M.DCI.","Predigt ","http://zbw.eu/stw/descriptor/11322-2","Lohn"
"http://lod.b3kat.de/title/BV021798189","Eine Christliche Predigt, Vom Gebet, Uber das Evangelium am Sontage Vocem Jucunditatis, Johannis am 16. Capitel","Gehalten in der Schloßkirchen zu Wittenberg, Vor der Durchleuchtigsten, Hochgebornen Churfürstlichen Wittwen, und Jungen Herrschafft zu Sachsen, auch anderen vortrefflichen Personen mehr, in grosser versamblung, den 18. May, Anno M.DCI.","Predigt ","http://zbw.eu/stw/descriptor/11322-2","Wages"
"http://lod.b3kat.de/title/BV021798189","Eine Christliche Predigt, Vom Gebet, Uber das Evangelium am Sontage Vocem Jucunditatis, Johannis am 16. Capitel","Gehalten in der Schloßkirchen zu Wittenberg, Vor der Durchleuchtigsten, Hochgebornen Churfürstlichen Wittwen, und Jungen Herrschafft zu Sachsen, auch anderen vortrefflichen Personen mehr, in grosser versamblung, den 18. May, Anno M.DCI.","Predigt ","http://zbw.eu/stw/descriptor/15659-3","Humans"
"http://lod.b3kat.de/title/BV021798189","Eine Christliche Predigt, Vom Gebet, Uber das Evangelium am Sontage Vocem Jucunditatis, Johannis am 16. Capitel","Gehalten in der Schloßkirchen zu Wittenberg, Vor der Durchleuchtigsten, Hochgebornen Churfürstlichen Wittwen, und Jungen Herrschafft zu Sachsen, auch anderen vortrefflichen Personen mehr, in grosser versamblung, den 18. May, Anno M.DCI.","Predigt ","http://zbw.eu/stw/descriptor/15659-3","Menschen"
"http://lod.b3kat.de/title/BV021798189","Eine Christliche Predigt, Vom Gebet, Uber das Evangelium am Sontage Vocem Jucunditatis, Johannis am 16. Capitel","Gehalten in der Schloßkirchen zu Wittenberg, Vor der Durchleuchtigsten, Hochgebornen Churfürstlichen Wittwen, und Jungen Herrschafft zu Sachsen, auch anderen vortrefflichen Personen mehr, in grosser versamblung, den 18. May, Anno M.DCI.","Predigt ","http://zbw.eu/stw/descriptor/26362-1","Cambodians"
"http://lod.b3kat.de/title/BV021798189","Eine Christliche Predigt, Vom Gebet, Uber das Evangelium am Sontage Vocem Jucunditatis, Johannis am 16. Capitel","Gehalten in der Schloßkirchen zu Wittenberg, Vor der Durchleuchtigsten, Hochgebornen Churfürstlichen Wittwen, und Jungen Herrschafft zu Sachsen, auch anderen vortrefflichen Personen mehr, in grosser versamblung, den 18. May, Anno M.DCI.","Predigt ","http://zbw.eu/stw/descriptor/26362-1","Kambodschaner"
"http://lod.b3kat.de/title/BV021798189","Eine Christliche Predigt, Vom Gebet, Uber das Evangelium am Sontage Vocem Jucunditatis, Johannis am 16. Capitel","Gehalten in der Schloßkirchen zu Wittenberg, Vor der Durchleuchtigsten, Hochgebornen Churfürstlichen Wittwen, und Jungen Herrschafft zu Sachsen, auch anderen vortrefflichen Personen mehr, in grosser versamblung, den 18. May, Anno M.DCI.","Predigt ","http://zbw.eu/stw/descriptor/26600-4","Polen (Personen)"
"http://lod.b3kat.de/title/BV021798189","Eine Christliche Predigt, Vom Gebet, Uber das Evangelium am Sontage Vocem Jucunditatis, Johannis am 16. Capitel","Gehalten in der Schloßkirchen zu Wittenberg, Vor der Durchleuchtigsten, Hochgebornen Churfürstlichen Wittwen, und Jungen Herrschafft zu Sachsen, auch anderen vortrefflichen Personen mehr, in grosser versamblung, den 18. May, Anno M.DCI.","Predigt ","http://zbw.eu/stw/descriptor/26600-4","Polish People"
"http://lod.b3kat.de/title/BV021798189","Eine Christliche Predigt, Vom Gebet, Uber das Evangelium am Sontage Vocem Jucunditatis, Johannis am 16. Capitel","Gehalten in der Schloßkirchen zu Wittenberg, Vor der Durchleuchtigsten, Hochgebornen Churfürstlichen Wittwen, und Jungen Herrschafft zu Sachsen, auch anderen vortrefflichen Personen mehr, in grosser versamblung, den 18. May, Anno M.DCI.","Predigt ","http://zbw.eu/stw/descriptor/26841-3","Hungarians"
"http://lod.b3kat.de/title/BV021798189","Eine Christliche Predigt, Vom Gebet, Uber das Evangelium am Sontage Vocem Jucunditatis, Johannis am 16. Capitel","Gehalten in der Schloßkirchen zu Wittenberg, Vor der Durchleuchtigsten, Hochgebornen Churfürstlichen Wittwen, und Jungen Herrschafft zu Sachsen, auch anderen vortrefflichen Personen mehr, in grosser versamblung, den 18. May, Anno M.DCI.","Predigt ","http://zbw.eu/stw/descriptor/26841-3","Ungarn (Personen)"
"http://lod.b3kat.de/title/BV021798189","Eine Christliche Predigt, Vom Gebet, Uber das Evangelium am Sontage Vocem Jucunditatis, Johannis am 16. Capitel","Gehalten in der Schloßkirchen zu Wittenberg, Vor der Durchleuchtigsten, Hochgebornen Churfürstlichen Wittwen, und Jungen Herrschafft zu Sachsen, auch anderen vortrefflichen Personen mehr, in grosser versamblung, den 18. May, Anno M.DCI.","Predigt ","http://zbw.eu/stw/descriptor/26879-6","Boys"
"http://lod.b3kat.de/title/BV021798189","Eine Christliche Predigt, Vom Gebet, Uber das Evangelium am Sontage Vocem Jucunditatis, Johannis am 16. Capitel","Gehalten in der Schloßkirchen zu Wittenberg, Vor der Durchleuchtigsten, Hochgebornen Churfürstlichen Wittwen, und Jungen Herrschafft zu Sachsen, auch anderen vortrefflichen Personen mehr, in grosser versamblung, den 18. May, Anno M.DCI.","Predigt ","http://zbw.eu/stw/descriptor/26879-6","Jungen"
"http://lod.b3kat.de/title/BV021798189","Eine Christliche Predigt, Vom Gebet, Uber das Evangelium am Sontage Vocem Jucunditatis, Johannis am 16. Capitel","Gehalten in der Schloßkirchen zu Wittenberg, Vor der Durchleuchtigsten, Hochgebornen Churfürstlichen Wittwen, und Jungen Herrschafft zu Sachsen, auch anderen vortrefflichen Personen mehr, in grosser versamblung, den 18. May, Anno M.DCI.","Predigt ","http://dbpedia.org/resource/Saxony","Sachsen"
"http://lod.b3kat.de/title/BV021798189","Eine Christliche Predigt, Vom Gebet, Uber das Evangelium am Sontage Vocem Jucunditatis, Johannis am 16. Capitel","Gehalten in der Schloßkirchen zu Wittenberg, Vor der Durchleuchtigsten, Hochgebornen Churfürstlichen Wittwen, und Jungen Herrschafft zu Sachsen, auch anderen vortrefflichen Personen mehr, in grosser versamblung, den 18. May, Anno M.DCI.","Predigt ","http://dbpedia.org/resource/Saxony","Saxony"
"http://lod.b3kat.de/title/BV021798189","Eine Christliche Predigt, Vom Gebet, Uber das Evangelium am Sontage Vocem Jucunditatis, Johannis am 16. Capitel","Gehalten in der Schloßkirchen zu Wittenberg, Vor der Durchleuchtigsten, Hochgebornen Churfürstlichen Wittwen, und Jungen Herrschafft zu Sachsen, auch anderen vortrefflichen Personen mehr, in grosser versamblung, den 18. May, Anno M.DCI.","Predigt ","http://d-nb.info/gnd/4029002-5","Junge"
"http://lod.b3kat.de/title/BV021798189","Eine Christliche Predigt, Vom Gebet, Uber das Evangelium am Sontage Vocem Jucunditatis, Johannis am 16. Capitel","Gehalten in der Schloßkirchen zu Wittenberg, Vor der Durchleuchtigsten, Hochgebornen Churfürstlichen Wittwen, und Jungen Herrschafft zu Sachsen, auch anderen vortrefflichen Personen mehr, in grosser versamblung, den 18. May, Anno M.DCI.","Predigt ","http://zbw.eu/stw/descriptor/11320-6",
"http://lod.b3kat.de/title/BV021798189","Eine Christliche Predigt, Vom Gebet, Uber das Evangelium am Sontage Vocem Jucunditatis, Johannis am 16. Capitel","Gehalten in der Schloßkirchen zu Wittenberg, Vor der Durchleuchtigsten, Hochgebornen Churfürstlichen Wittwen, und Jungen Herrschafft zu Sachsen, auch anderen vortrefflichen Personen mehr, in grosser versamblung, den 18. May, Anno M.DCI.","Predigt ","http://vocabulary.wolterskluwer.de/arbeitsrecht/10794",
"http://lod.b3kat.de/title/BV021798189","Eine Christliche Predigt, Vom Gebet, Uber das Evangelium am Sontage Vocem Jucunditatis, Johannis am 16. Capitel","Gehalten in der Schloßkirchen zu Wittenberg, Vor der Durchleuchtigsten, Hochgebornen Churfürstlichen Wittwen, und Jungen Herrschafft zu Sachsen, auch anderen vortrefflichen Personen mehr, in grosser versamblung, den 18. May, Anno M.DCI.","Predigt ","http://aims.fao.org/aos/agrovoc/c_33194",
"http://lod.b3kat.de/title/BV021794056","Die parenterale Fermenttherapie maligner Tumoren und chronischer Entzündungszustände","ein Beitrag zur Ganzheitsbehandlung der Geschwulstkrankheiten ; für Biologen und Ärzte","Peptide Hydrolases ","http://lod.gesis.org/thesoz/concept/10034642","Arzt"
"http://lod.b3kat.de/title/BV021794056","Die parenterale Fermenttherapie maligner Tumoren und chronischer Entzündungszustände","ein Beitrag zur Ganzheitsbehandlung der Geschwulstkrankheiten ; für Biologen und Ärzte","Peptide Hydrolases ","http://lod.gesis.org/thesoz/concept/10038068","Versicherungsbeitrag"
"http://lod.b3kat.de/title/BV021794056","Die parenterale Fermenttherapie maligner Tumoren und chronischer Entzündungszustände","ein Beitrag zur Ganzheitsbehandlung der Geschwulstkrankheiten ; für Biologen und Ärzte","Peptide Hydrolases ","http://zbw.eu/stw/descriptor/13370-2","Physicians"
"http://lod.b3kat.de/title/BV021794056","Die parenterale Fermenttherapie maligner Tumoren und chronischer Entzündungszustände","ein Beitrag zur Ganzheitsbehandlung der Geschwulstkrankheiten ; für Biologen und Ärzte","Peptide Hydrolases ","http://zbw.eu/stw/descriptor/13370-2","Ärzte"
"http://lod.b3kat.de/title/BV021794056","Die parenterale Fermenttherapie maligner Tumoren und chronischer Entzündungszustände","ein Beitrag zur Ganzheitsbehandlung der Geschwulstkrankheiten ; für Biologen und Ärzte","Peptide Hydrolases ","http://zbw.eu/stw/descriptor/14011-4","Natural scientists"
"http://lod.b3kat.de/title/BV021794056","Die parenterale Fermenttherapie maligner Tumoren und chronischer Entzündungszustände","ein Beitrag zur Ganzheitsbehandlung der Geschwulstkrankheiten ; für Biologen und Ärzte","Peptide Hydrolases ","http://zbw.eu/stw/descriptor/14011-4","Naturwissenschaftler"
"http://lod.b3kat.de/title/BV021794056","Die parenterale Fermenttherapie maligner Tumoren und chronischer Entzündungszustände","ein Beitrag zur Ganzheitsbehandlung der Geschwulstkrankheiten ; für Biologen und Ärzte","Peptide Hydrolases ","http://dbpedia.org/resource/Physician","Arzt"
"http://lod.b3kat.de/title/BV021794056","Die parenterale Fermenttherapie maligner Tumoren und chronischer Entzündungszustände","ein Beitrag zur Ganzheitsbehandlung der Geschwulstkrankheiten ; für Biologen und Ärzte","Peptide Hydrolases ","http://d-nb.info/gnd/4003157-3","Arzt"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://lod.gesis.org/thesoz/concept/10034801","historische Entwicklung"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://lod.gesis.org/thesoz/concept/10042741","Geschichtswissenschaft"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://lod.gesis.org/thesoz/concept/10045173","Geschichtsunterricht"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://lod.gesis.org/thesoz/concept/10047774","Vergleich"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://lod.gesis.org/thesoz/concept/10058007","Soll-Ist-Vergleich"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://lod.gesis.org/thesoz/concept/10037296","Reise"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://lod.gesis.org/thesoz/concept/10037319","Aussage"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://lod.gesis.org/thesoz/concept/10057297","Schrift"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://zbw.eu/stw/descriptor/14095-0","Reis"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://zbw.eu/stw/descriptor/14095-0","Rice"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://zbw.eu/stw/descriptor/15690-2","Geschichte"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://zbw.eu/stw/descriptor/15690-2","History"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://zbw.eu/stw/descriptor/19044-6","Comparison"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://zbw.eu/stw/descriptor/19044-6","Vergleich"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://zbw.eu/stw/descriptor/29443-0","Schreiben"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://zbw.eu/stw/descriptor/29443-0","Writing"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://zbw.eu/stw/thsys/70007","N.02  Geschichte"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://zbw.eu/stw/thsys/70007","N.02  History"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://dbpedia.org/resource/Comparison","Comparison"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://dbpedia.org/resource/Comparison","Vergleich"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://dbpedia.org/resource/Comparison","Vergleich (Philosophie)"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://dbpedia.org/resource/History","Geschichte"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://dbpedia.org/resource/History","History"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://d-nb.info/gnd/4020517-4","Geschichte"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://d-nb.info/gnd/4049271-0","Reis"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://cv.iptc.org/newscodes/mediatopic/20000563","travel"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://cv.iptc.org/newscodes/mediatopic/20000746","geography"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://cv.iptc.org/newscodes/mediatopic/20000747","history"
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://d-nb.info/gnd/4187713-5",
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://vocabulary.wolterskluwer.de/arbeitsrecht/11730",
"http://lod.b3kat.de/title/BV021793955","Die Reiche der heiligen drei Könige","ihr Sterndienst, ihre Reise nach Bethlehem etc. ; nach den Geschichten der gottseligen Katharina Emmerich im Vergleiche mit den Aussagen der Geografie, der Geschichte, der heiligen Schrift und der Alterthümer","Emmerich, Anna Katharina ","http://aims.fao.org/aos/agrovoc/c_6599",
